,comment,rating,blind,is_deleted,menu_items,level,menu_summary,like_count,is_mine_review,phone,rating_quantity,rating_taste,is_mine_like,rating_delivery,clean,time,review_images,nickname,id,is_menu_visible,owner_reply,owner_reply.comment,owner_reply.created_at,owner_reply.id
0,겉바속촉!! 너무 맛잇엇어요,5,False,False,"[{'ingredients': [], 'id': 94184310, 'name': '포테킹 후라이드'}]",3,포테킹 후라이드/1,0,False,jg**,5,5,False,5.0,True,2021-05-03 20:12:17,[],jg**,42777827,True,,,,
1,"뿌링소떡만 포장했는데 너무 친절하셨어요
포장도 종종 애용하려구요 번창하세요~!",5,False,False,"[{'ingredients': [], 'id': 41765494, 'name': '뿌링소떡'}]",2,뿌링소떡/1,0,False,jm**,5,5,False,0.0,True,2021-04-20 18:02:23,[],jm**,42164265,True,,,,
2,뿌링클 😊😊😊 존맛,5,False,False,"[{'ingredients': ['변경&추가 : 맵소사소스 추가', '디저트 : 빨간소떡'], 'id': 41765070, 'name': '뿌링클'}]",2,"뿌링클/1(변경&추가(맵소사소스 추가),디저트(빨간소떡))",0,False,14**,5,5,False,5.0,True,2021-04-18 19:08:52,[],14**,42084407,True,,,,
3,"원래 시켜먹던곳인데
이번에 4000원할인받아서 먹었는데..
가슴살은 식감이 고무처럼 질겼어요ㅠ",2,False,False,"[{'ingredients': [], 'id': 41764983, 'name': '후라이드 반／양념 반'}]",1,후라이드 반／양념 반/1,0,False,ha**,2,2,False,2.0,True,2021-04-12 15:28:56,[],ha**,41802522,True,,,,
4,뿌링클은.. 못참지..,5,False,False,"[{'ingredients': [], 'id': 41765187, 'name': '뿌링클 콤보'}]",1,뿌링클 콤보/1,0,False,dk**,5,5,False,5.0,True,2021-04-11 20:01:23,"[{'full': 'https://rev-static.yogiyo.co.kr/d655861035ab50d7a1859a27cab13b0c.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/d655861035ab50d7a1859a27cab13b0c_tn.jpg'}]",dk**,41770629,True,,,,
5,"뿌링소스가 빠졌는데 인지도 못하고 있다가 먹을려고 할때 뒤늦게 알게됐는데, 바로 미리 집앞에 오셔서 연락주시더라구요 알아서 잘 챙겨주셔서 감사했어요 지난번에도 먹었었는데 역시나 맛있었어요! 딸 아이가 제일 많이 먹었답니다 아이가 자다가 깨서 정신없어서 치킨 사진은 찍지를 못했네요ㅠㅠ",5,False,False,"[{'ingredients': ['변경&추가 : 뿌링뿌링소스 추가'], 'id': 94184300, 'name': '포테킹 후라이드＋뿌링소떡'}]",1,포테킹 후라이드＋뿌링소떡/1(변경&추가(뿌링뿌링소스 추가)),0,False,mj**,4,4,False,5.0,True,2021-04-11 08:50:20,"[{'full': 'https://rev-static.yogiyo.co.kr/25f532559456495c67b6ed36baab3fe3.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/25f532559456495c67b6ed36baab3fe3_tn.jpg'}]",mj**,41733654,True,,,,
6,"배달도 빠르고
맛있게 잘먹었어요",5,False,False,"[{'ingredients': [], 'id': 41765424, 'name': '맛초킹＋치즈볼'}]",1,맛초킹＋치즈볼/1,0,False,gr**,5,5,False,5.0,True,2021-04-09 21:52:11,[],gr**,41669485,True,,,,
7,빠른배달 감사합니다,5,False,False,"[{'ingredients': [], 'id': 41764983, 'name': '후라이드 반／양념 반'}]",1,후라이드 반／양념 반/1,0,False,ar**,5,5,False,5.0,True,2021-04-09 19:37:32,[],ar**,41658840,True,,,,
8,잘먹었습니다 바싹하게,5,False,False,"[{'ingredients': [], 'id': 94184310, 'name': '포테킹 후라이드'}]",1,포테킹 후라이드/1,0,False,sk**,5,5,False,5.0,True,2021-04-08 19:56:04,[],sk**,41619922,True,,,,
9,바삭바삭  맛있어요,5,False,False,"[{'ingredients': [], 'id': 41764987, 'name': '후라이드'}]",1,후라이드/1,0,False,if**,5,5,False,5.0,True,2021-04-07 20:48:44,"[{'full': 'https://rev-static.yogiyo.co.kr/54c7112e5fe57c9cbffe67177f61e83a.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/54c7112e5fe57c9cbffe67177f61e83a_tn.jpg'}]",if**,41584659,True,,,,
10,너무 맛있습니다. 배달도 빨라요,5,False,False,"[{'ingredients': [], 'id': 41765070, 'name': '뿌링클'}]",3,뿌링클/1,0,False,rb**,5,5,False,5.0,True,2021-04-07 12:26:37,"[{'full': 'https://rev-static.yogiyo.co.kr/c5004d5840e0229ca083a4d4f2c9546a.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/c5004d5840e0229ca083a4d4f2c9546a_tn.jpg'}]",rb**,41562835,True,,,,
11,뿌링클 맛집입니다. 늘 가루 듬뿍 뿌려주셔서 감사합니다.,5,False,False,"[{'ingredients': [], 'id': 41765070, 'name': '뿌링클'}]",3,뿌링클/1,0,False,rb**,5,5,False,5.0,True,2021-04-07 12:25:25,"[{'full': 'https://rev-static.yogiyo.co.kr/6585b38b1ab50c3ac5aa3bf0c05abc0d.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/6585b38b1ab50c3ac5aa3bf0c05abc0d_tn.jpg'}]",rb**,41562782,True,,,,
12,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,5,False,False,"[{'ingredients': [], 'id': 41765185, 'name': '뿌링클 윙'}]",2,뿌링클 윙/1,0,False,mi**,5,5,False,5.0,True,2021-04-04 19:52:21,[],mi**,41461499,True,,,,
13,맛있었습니다~~ 닭가슴살도 부드럽구,5,False,False,"[{'ingredients': [], 'id': 41764983, 'name': '후라이드 반／양념 반'}]",1,후라이드 반／양념 반/1,0,False,ha**,5,5,False,5.0,True,2021-04-04 09:06:39,[],ha**,41424777,True,,,,
14,"빠른배달 너무 좋아요~~~
주말엔 역쉬  bhc 짱짱!!!!!",5,False,False,"[{'ingredients': [], 'id': 94184310, 'name': '포테킹 후라이드'}, {'ingredients': [], 'id': 41765152, 'name': '맛초킹 콤보'}, {'ingredients': [], 'id': 41765488, 'name': '뿌링치즈볼'}]",1,"포테킹 후라이드/1,맛초킹 콤보/1,뿌링치즈볼/1",0,False,di**,4,5,False,5.0,True,2021-04-03 14:54:38,[],di**,41378501,True,,,,
15,항상 잘 먹고 있습니다. ㅎ,5,False,False,"[{'ingredients': [], 'id': 41764985, 'name': '핫후라이드'}]",1,핫후라이드/1,0,False,tk**,5,5,False,0.0,True,2021-03-31 14:18:41,[],tk**,41241127,True,,,,
16,오랜만에 뿌링클시켜줬더니 좋아하더라구요~,5,False,False,"[{'ingredients': [], 'id': 41765070, 'name': '뿌링클'}]",3,뿌링클/1,0,False,hh**,5,5,False,5.0,True,2021-03-30 16:54:11,"[{'full': 'https://rev-static.yogiyo.co.kr/956128a8575aa065a365dbc857157761.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/956128a8575aa065a365dbc857157761_tn.jpg'}]",hh**,41206399,True,,,,
17,양도많고 바삭하고 배달도 빨라요!!,5,False,False,"[{'ingredients': [], 'id': 41764987, 'name': '후라이드'}]",3,후라이드/1,0,False,km**,5,5,False,5.0,True,2021-03-28 20:08:44,"[{'full': 'https://rev-static.yogiyo.co.kr/e85c12370e99cd41883791f471bc1c75.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/e85c12370e99cd41883791f471bc1c75_tn.jpg'}]",km**,41126608,True,,,,
18,"맛있었어요ㅎ
순살이라 먹기도 간편하고!
그런데 여긴 치킨무가 기본이 아니군요ㅠㅠ
추가 주문해야하는줄 몰랐네요
그래서 집에있던 야채랑 같이먹었어요ㄷㄷ
뿌링클소스랑 같이 먹으니 더 맛있습니다ㅎ",5,False,False,"[{'ingredients': ['변경&추가 : 뿌링뿌링소스 추가', '디저트 : 케이준프라이'], 'id': 41764968, 'name': '바삭클순살'}]",1,"바삭클순살/1(변경&추가(뿌링뿌링소스 추가),디저트(케이준프라이))",0,False,on**,5,5,False,5.0,True,2021-03-28 00:51:59,[],on**,41079093,True,,"고객님
치킨무가 빠졌군요
치킨무 서비스로 드리는거 맞아요
그때 실수가 있었나봐요
전화 주셨으면 바로 출동했을건데 ㅜ
담번에 메모 남겨주시면 무 2개랑
또 서비스도 챙겨드릴게요
담에 실수 없도록 주의하겠습니다
",2021-03-28 16:06:34,14696467.0
19,"배달도 빠르고
맛있게 잘먹었어요",5,False,False,"[{'ingredients': ['디저트 : 달콤바삭치즈볼'], 'id': 41765049, 'name': '맛초킹'}]",1,맛초킹/1(디저트(달콤바삭치즈볼)),0,False,gr**,5,5,False,5.0,True,2021-03-21 19:40:26,[],gr**,40759757,True,,,,
20,또 먹을게요. 단골예정,5,False,False,"[{'ingredients': [], 'id': 41765170, 'name': '골드킹 콤보'}]",3,골드킹 콤보/1,0,False,ku**,5,5,False,0.0,True,2021-03-21 15:03:03,[],ku**,40736646,True,,,,
21,아이들이 너무 좋아하는 맛이예요. 양이 많으면 더 좋아할텐데~,1,False,False,"[{'ingredients': [], 'id': 41765070, 'name': '뿌링클'}, {'ingredients': [], 'id': 41764983, 'name': '후라이드 반／양념 반'}]",2,"뿌링클/1,후라이드 반／양념 반/1",0,False,bi**,2,2,False,2.0,True,2021-03-17 16:50:37,[],bi**,40528895,True,,,,
22,맛있습니다 뿌링클 추천,5,False,False,"[{'ingredients': [], 'id': 41765187, 'name': '뿌링클 콤보'}]",2,뿌링클 콤보/1,0,False,tl**,5,5,False,5.0,True,2021-03-17 10:12:41,[],tl**,40514875,True,,,,
23,골드킹 간장소스 너무잘먹었습니다~^^,5,False,False,"[{'ingredients': [], 'id': 41765170, 'name': '골드킹 콤보'}]",1,골드킹 콤보/1,0,False,ha**,5,5,False,5.0,True,2021-03-15 17:01:44,[],ha**,40444203,True,,,,
24,맛있네요 다음에 또 시킬게요,5,False,False,"[{'ingredients': [], 'id': 41765170, 'name': '골드킹 콤보'}]",3,골드킹 콤보/1,0,False,ku**,5,5,False,0.0,True,2021-03-14 22:19:19,[],ku**,40417702,True,,,,
25,역시 맛있네요👍👍👍👍,5,False,False,"[{'ingredients': ['변경&추가 : 뿌링뿌링소스 추가'], 'id': 41765070, 'name': '뿌링클'}, {'ingredients': [], 'id': 41764953, 'name': '양념치킨'}]",2,"뿌링클/1(변경&추가(뿌링뿌링소스 추가)),양념치킨/1",0,False,cy**,5,5,False,5.0,True,2021-03-11 23:45:42,"[{'full': 'https://rev-static.yogiyo.co.kr/dc2567881ec6c1972cd2c41140d19ada.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/dc2567881ec6c1972cd2c41140d19ada_tn.jpg'}]",cy**,40245896,True,,,,
26,배달빠르게 왓어요 튀김이 참좋앗어요좋은기름으로사용하신 사장님감사이잘먹엇어요.ㅠ,5,False,False,"[{'ingredients': [], 'id': 41764983, 'name': '후라이드 반／양념 반'}]",1,후라이드 반／양념 반/1,0,False,ky**,4,4,False,5.0,True,2021-03-11 10:35:39,"[{'full': 'https://rev-static.yogiyo.co.kr/7ec6eefa9700f4f0f4890e879af885f6.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/7ec6eefa9700f4f0f4890e879af885f6_tn.jpg'}]",ky**,40207833,True,,,,
27,"할인해서 저렴하게 먹었네요
콤보 먹기 좋아요~",5,False,False,"[{'ingredients': [], 'id': 41765187, 'name': '뿌링클 콤보'}]",3,뿌링클 콤보/1,0,False,hh**,5,5,False,5.0,True,2021-03-07 15:50:03,"[{'full': 'https://rev-static.yogiyo.co.kr/86fadecae862107ff8c7aabf2f85cdde.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/86fadecae862107ff8c7aabf2f85cdde_tn.jpg'}]",hh**,40031355,True,,,,
28,"언제나 맛있는 연경점 뿌링클
치즈볼 쭉쭉 늘어나요 굿
오늘은 치킨 바삭함이 좀 덜했어요",5,False,False,"[{'ingredients': ['디저트 : 달콤바삭치즈볼'], 'id': 41765187, 'name': '뿌링클 콤보'}]",1,뿌링클 콤보/1(디저트(달콤바삭치즈볼)),0,False,02**,5,5,False,5.0,True,2021-03-04 20:45:09,"[{'full': 'https://rev-static.yogiyo.co.kr/a56ea21a0fe70a6fdb50f734981dda76.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/a56ea21a0fe70a6fdb50f734981dda76_tn.jpg'}]",02**,39898494,True,,,,
29,배송도빠르고 좋아요,5,False,False,"[{'ingredients': ['변경&추가 : 뿌링뿌링소스 추가'], 'id': 41765070, 'name': '뿌링클'}]",2,뿌링클/1(변경&추가(뿌링뿌링소스 추가)),0,False,km**,5,5,False,5.0,True,2021-02-18 16:37:48,[],km**,39198929,True,,,,
30,"빨리 배송되어서 좋았어요.
뿌링클 넘 맛있어요^^
가루가 조금 더 있음 좋겠지만 먹다보니 바닥에 가루로도 괜찮았어요.",5,False,False,"[{'ingredients': ['디저트 : 뿌링감자'], 'id': 41765342, 'name': '뿌링클＋뿌링치즈볼'}]",2,뿌링클＋뿌링치즈볼/1(디저트(뿌링감자)),0,False,ej**,5,5,False,5.0,True,2021-02-09 20:00:51,"[{'full': 'https://rev-static.yogiyo.co.kr/6a37d11d134a31fe3ac0875c4133691b.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/6a37d11d134a31fe3ac0875c4133691b_tn.jpg'}]",ej**,38817548,True,,,,
31,깔끔한 맛과 넉넉한 양으로 잘 먹었습니다.꿀호떡도 맛있네요.,5,False,False,"[{'ingredients': ['디저트 : 꿀호떡', '옵션 : 콜라1.25L, 양념소스'], 'id': 94184310, 'name': '포테킹 후라이드'}]",2,"포테킹 후라이드/1(디저트(꿀호떡),옵션(콜라1.25L,양념소스))",0,False,k5**,5,5,False,5.0,True,2021-02-07 18:58:26,"[{'full': 'https://rev-static.yogiyo.co.kr/0f7c7448f9d5fa648e41205e8252bc40.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/0f7c7448f9d5fa648e41205e8252bc40_tn.jpg'}]",k5**,38725476,True,,,,
32,"BBQ 먹다가 BHC로 옮겼어요~.
양 맛 모두 맘에 들어요.",5,False,False,"[{'ingredients': [], 'id': 94184310, 'name': '포테킹 후라이드'}, {'ingredients': [], 'id': 41765049, 'name': '맛초킹'}]",3,"포테킹 후라이드/1,맛초킹/1",0,False,bi**,4,5,False,5.0,True,2021-02-04 13:09:03,[],bi**,38549215,True,,,,
33,바삭하니 맛있네요 잘 먹었습니다,5,False,False,"[{'ingredients': [], 'id': 94184310, 'name': '포테킹 후라이드'}]",1,포테킹 후라이드/1,1,False,c7**,5,5,False,5.0,True,2021-02-02 15:42:17,"[{'full': 'https://rev-static.yogiyo.co.kr/802dc52f43e7c447b504cb9fc8627ff8.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/802dc52f43e7c447b504cb9fc8627ff8_tn.jpg'}]",c7**,38473476,True,,,,
34,포테킹 할인하길래 시켜봤는데 바싹하니 맛있네요,5,False,False,"[{'ingredients': [], 'id': 94184310, 'name': '포테킹 후라이드'}, {'ingredients': [], 'id': 41765243, 'name': '코카-콜라 1.25L'}]",1,"포테킹 후라이드/1,코카-콜라 1.25L/1",1,False,kh**,5,5,False,5.0,True,2021-01-31 22:01:19,[],kh**,38412612,True,,,,
35,바싹하고 맛 있네요  애들이 좋아하네요,5,False,False,"[{'ingredients': [], 'id': 94184304, 'name': '포테킹 후라이드＋뿌링치즈볼'}]",1,포테킹 후라이드＋뿌링치즈볼/1,1,False,fo**,5,5,False,5.0,True,2021-01-30 21:13:35,"[{'full': 'https://rev-static.yogiyo.co.kr/34e1a6ce539ca28bc13c1ce060446a45.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/34e1a6ce539ca28bc13c1ce060446a45_tn.jpg'}]",fo**,38352809,True,,,,
36,"✅ 배달 빠릅니다🤗
✅ 튀김 맛있어요. 점바점이라는데, 여긴 맛집
✅ 소떡소떡은 맛 없을 수 없죠.
✅ 저는 후라이드는 금방 물려해서, 양념소스 1개 추가는 필수! 기본 1개는 적어요🤣
✅ 맵소사는 매콤해요. 불닭 보단 한수아래. 🌶🌶🌶",5,False,False,"[{'ingredients': ['변경&추가 : 맵소사소스 추가', '옵션 : 양념소스'], 'id': 94184300, 'name': '포테킹 후라이드＋뿌링소떡'}]",1,"포테킹 후라이드＋뿌링소떡/1(변경&추가(맵소사소스 추가),옵션(양념소스))",1,False,tj**,5,5,False,5.0,True,2021-01-28 19:35:47,"[{'full': 'https://rev-static.yogiyo.co.kr/caeed914d259b557b647fc9de0f6db6b.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/caeed914d259b557b647fc9de0f6db6b_tn.jpg'}, {'full': 'https://rev-static.yogiyo.co.kr/db19bfd3e9213bde96d799cedbda2cdc.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/db19bfd3e9213bde96d799cedbda2cdc_tn.jpg'}, {'full': 'https://rev-static.yogiyo.co.kr/2b58156a415ceeb5a21cb9e02dccdee3.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/2b58156a415ceeb5a21cb9e02dccdee3_tn.jpg'}]",tj**,38250565,True,,,,
37,맛있어요~배달도 빠르고~^^,4,False,False,"[{'ingredients': [], 'id': 41765187, 'name': '뿌링클 콤보'}, {'ingredients': [], 'id': 41765412, 'name': '뿌링클 콤보＋뿌링치즈볼'}, {'ingredients': [], 'id': 41765243, 'name': '코카-콜라 1.25L'}]",1,"뿌링클 콤보/1,뿌링클 콤보＋뿌링치즈볼/1,코카-콜라 1.25L/1",0,False,bo**,4,4,False,4.0,True,2021-01-24 23:42:54,[],bo**,38080582,True,,,,
38,맛잇게 잘먹었습니다^^,5,False,False,"[{'ingredients': [], 'id': 41765054, 'name': '골드킹'}]",3,골드킹/1,0,False,kk**,5,5,False,5.0,True,2021-01-16 08:47:30,"[{'full': 'https://rev-static.yogiyo.co.kr/eebbd173e3403138996e1ef570ff9d5d.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/eebbd173e3403138996e1ef570ff9d5d_tn.jpg'}]",kk**,37591768,True,,,,
39,배달이 빠르게 와서 따끈하게 먹었는데 바삭하구 넘 맛있어요,5,False,False,"[{'ingredients': [], 'id': 41765070, 'name': '뿌링클'}]",1,뿌링클/1,0,False,rl**,5,5,False,5.0,True,2021-01-13 08:19:43,"[{'full': 'https://rev-static.yogiyo.co.kr/ce56122f8c1f52c1aa1a5e11eb907cc6.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/ce56122f8c1f52c1aa1a5e11eb907cc6_tn.jpg'}, {'full': 'https://rev-static.yogiyo.co.kr/b355b6f8c6fb3d39a4b0627bdecf958d.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/b355b6f8c6fb3d39a4b0627bdecf958d_tn.jpg'}]",rl**,37448646,True,,,,
40,핫후라이드 변함없이 맛있어요 잘먹었습니다.,5,False,False,"[{'ingredients': [], 'id': 41764985, 'name': '핫후라이드'}]",2,핫후라이드/1,0,False,ji**,5,5,False,5.0,True,2021-01-12 21:00:41,[],ji**,37439253,True,,,,
41,"처음시켜보는데 맛있어요
전 개인적으로 후라이드가괜찮네요",4,False,False,"[{'ingredients': [], 'id': 41764983, 'name': '후라이드 반／양념 반'}]",1,후라이드 반／양념 반/1,0,False,jj**,3,4,False,4.0,True,2020-12-28 15:21:06,[],jj**,36632886,True,,,,
42,"위로가 되는맛~
감사히 잘 먹었습시다^^",5,False,False,"[{'ingredients': [], 'id': 41765152, 'name': '맛초킹 콤보'}]",1,맛초킹 콤보/1,0,False,lg**,5,5,False,5.0,True,2020-12-24 21:12:32,[],lg**,36387985,True,,,,
43,맛초킹 첨 시켜먹었는데 애들도 잘 먹고 달콤짭짜름하면서도 매콤한향까지 맛나게 잘 먹었습니다.,5,False,False,"[{'ingredients': [], 'id': 41765152, 'name': '맛초킹 콤보'}]",1,맛초킹 콤보/1,0,False,li**,4,5,False,5.0,True,2020-12-24 19:52:12,[],li**,36378227,True,,,,
44,많이 매워요~~~~~~,5,False,False,"[{'ingredients': [], 'id': 41765135, 'name': '레드킹 콤보'}]",1,레드킹 콤보/1,0,False,so**,5,4,False,5.0,True,2020-12-24 16:20:17,[],so**,36361372,True,,,,
45,맛있게먹었어요 처음먹어보는 뿌링클이었지만,5,False,False,"[{'ingredients': ['디저트 : 뿌링핫도그'], 'id': 41765068, 'name': '뿌링클순살'}]",1,뿌링클순살/1(디저트(뿌링핫도그)),0,False,pk**,5,5,False,5.0,True,2020-12-24 15:42:54,[],pk**,36359736,True,,,,
46,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,5,False,False,"[{'ingredients': [], 'id': 41765070, 'name': '뿌링클'}]",3,뿌링클/1,0,False,mi**,5,5,False,5.0,True,2020-12-23 12:38:18,[],mi**,36300638,True,,,,
47,"우리아들이 두번 시켜줘서 맛있게 먹었는데
이번에는 맛이 그전보다  전혀 아니네요.
뭐라 표현할수 없는 냄새에 맛도 별로 입니다.
솔직한 후기를 쓰라고해서 솔직히 쓴겁니다
둘이서 먹었는데 ㆍ ㆍㆍ
나만 그런게 아니고요.",3,False,False,"[{'ingredients': ['디저트 : 뿌링치즈볼'], 'id': 41765117, 'name': '후라이드 콤보'}]",1,후라이드 콤보/1(디저트(뿌링치즈볼)),1,False,bl**,5,3,False,5.0,True,2020-12-17 20:40:10,[],bl**,35989812,True,,,,
48,사진 찍는 걸 깜빡해서 거의 다 먹고 이거 두 조각 남았어요 ㅋㅋㅋㅋ 완전 맛있음! 배달도 빨리오고 ㅎㅎ 마침 오늘 할인도 해서 완전 좋네요~~ 다음에 또 시켜먹을게요!,5,False,False,"[{'ingredients': [], 'id': 41764983, 'name': '후라이드 반／양념 반'}]",1,후라이드 반／양념 반/1,0,False,vi**,5,5,False,5.0,True,2020-11-24 19:37:13,"[{'full': 'https://rev-static.yogiyo.co.kr/be83a743e823c5403c11857ed0a6cac2.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/be83a743e823c5403c11857ed0a6cac2_tn.jpg'}]",vi**,34717088,True,,,,
49,시작하신지 얼마 안되셔서 튀김이 투박하고 타 영업소에 비해 깔끔하지 않습니다. 그래도 차차히 발전할거라고 믿고 주문할게요 ㅎㅎ,3,False,False,,1,골드킹 콤보＋치즈볼/1(변경&추가(뿌링 치즈볼로 변경)),0,False,ho**,5,3,False,4.0,True,2020-11-22 12:53:46,"[{'full': 'https://rev-static.yogiyo.co.kr/3aac17fc3ca7873f2154043824950429.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/3aac17fc3ca7873f2154043824950429_tn.jpg'}, {'full': 'https://rev-static.yogiyo.co.kr/63d4a7764183eb0013583311bfe92b8a.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/63d4a7764183eb0013583311bfe92b8a_tn.jpg'}]",ho**,34598374,True,,,,
50,배고파서 사진을 못찍었네요. 순살을 시키려던게 아니었는데 먹으면서 생각보다 순살이 양이많아서 잘시켰다고 생각했네요. 닭의 상태가 좋고 양념도 짜지않고 적당히 묻어있어서 밥이랑도 조화가 좋았습니다. 또 주문할게요 잘먹었습니다~^^,5,False,False,,1,맛초킹 순살＋치즈볼/1,0,False,pu**,5,5,False,5.0,True,2020-11-20 22:19:55,[],pu**,34529437,True,,,,
